@relation 'QueryResult-weka.filters.unsupervised.attribute.Remove-R1,16-17-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute jialiaoliang numeric
@attribute jialiaocishu numeric
@attribute gongzuoshidianya numeric
@attribute zaosheng numeric
@attribute yangjixingchengri numeric
@attribute yangjixingchengdunlv numeric
@attribute dianjiewendu numeric
@attribute fenzibi numeric
@attribute alfjialiaoshiji numeric
@attribute lvshuiping numeric
@attribute dianjiezhishuiping numeric
@attribute fehanliang numeric
@attribute sihanliang numeric
@attribute shijichulvliang numeric

@data
0.411215,0.415612,0.485074,0.393939,0.879725,0.409091,0.378378,0.929078,0.170732,0.7,0.87013,0.109333,0.166667,0.965517
0.554517,0.521097,0.5,0.272727,0.883162,0.363636,0.459459,0.93617,0.317073,0.733333,0.69697,0.098667,0.166667,1
0.679128,0.57173,0.447761,0.393939,0.893471,0.727273,0.405405,0.929078,0.317073,0.666667,0.69697,0.114667,0.166667,0.965517
0.682243,0.670886,0.621891,0.333333,0.893471,0.727273,0.513514,0.93617,0.170732,0.733333,0.69697,0.213333,0.166667,0.965517
0.588785,0.535865,0.174129,0.090909,0.883162,0.681818,0.432432,0.879433,0.121951,0.6,0.480519,0.093333,0.333333,0.965517
0.512773,0.466245,0.218906,0.393939,0.879725,0.454545,0.513514,0.886525,0.121951,0.633333,0.61039,0.109333,0.333333,1
0.482243,0.453586,0.793532,0.363636,0.90378,0.772727,0.459459,0.914894,0.170732,0.566667,0.52381,0.592,0.333333,0.965517
0.592523,0.586498,0.41791,0.151515,0.883162,0.727273,0.513514,0.893617,0.365854,0.633333,0.52381,0.053333,0.166667,1
0.618069,0.586498,0.442786,0.333333,0.890034,0.818182,0.297297,0.914894,0.121951,0.633333,0.69697,0.242667,0.333333,0.965517
0.578816,0.514768,0.721393,0.424242,0.907216,0.772727,0.432432,0.907801,0,0.7,0.78355,0.408,0.333333,0.965517
0.617445,0.609705,0.562189,0.363636,0.886598,0.590909,0.513514,0.950355,0.365854,0.7,0.61039,0.088,0.166667,1
0.48972,0.443038,0.455223,0.606061,0.917526,0.545455,0.432432,0.879433,0.121951,0.7,0.78355,0.242667,0.333333,1
0.238006,0.223629,0.201493,0.181818,0.890034,0.681818,0.432432,0.893617,0.365854,0.833333,0.82684,0.133333,0.333333,1
0.63676,0.56962,0.497512,0.393939,0.914089,0.681818,0.351351,0.886525,0.121951,0.7,0.65368,0.045333,0.166667,1
0.675389,0.635021,0.460199,0.484848,0.893471,0.409091,0.459459,0.900709,0.121951,0.833333,0.5671,0.08,0.333333,1
0.529595,0.527426,0.303482,0.212121,0.910653,0.727273,0.378378,0.879433,0.170732,0.833333,0,0.157333,0.333333,1
0.493458,0.464135,0.39801,0.30303,0.876289,0.454545,0.540541,0.893617,0.317073,0.7,0.74026,0.181333,0.333333,0.965517
0.509657,0.49789,0.243781,0.636364,0.914089,0.727273,0.459459,0.879433,0.121951,0.766667,0.69697,0.08,0.166667,0.965517
0.446729,0.419831,0.226368,0.242424,0.890034,0.727273,0.513514,0.886525,0.243902,0.733333,0.65368,0.104,0.333333,0.965517
0.417445,0.421941,0.39801,0.727273,0.852234,0.363636,0.567568,0.893617,0.317073,0.8,0.78355,0.154667,0.333333,1
0.426168,0.400844,0.19403,0.151515,0.890034,0.636364,0.594595,0.893617,0.365854,0.833333,0.78355,0.136,0.333333,1
0.482866,0.483122,0.370646,0.151515,0.896907,0.772727,0.513514,0.914894,0.439024,0.7,0.78355,0.088,0.166667,0.965517
0.42866,0.432489,0.360697,0.272727,0.896907,0.727273,0.432432,0.879433,0.365854,0.733333,0.69697,0.149333,0.333333,1
0.404361,0.409283,0.340795,0.212121,0.896907,0.681818,0.297297,0.886525,0.317073,0.766667,0.74026,0.109333,0.333333,1
0.583801,0.578059,0.179104,0.454545,0.865979,0.772727,0.513514,0.879433,0.317073,0.666667,0.5671,0.082667,0.333333,0.965517
0.498442,0.49789,0.383085,0.212121,0.859107,0.454545,0.459459,0.87234,0.170732,0.766667,0.74026,0.162667,0.333333,1
0.520872,0.489451,0.475125,0.393939,0.879725,0.545455,0.432432,0.865248,0.243902,0.666667,0.78355,0.141333,0.333333,0.965517
0.386293,0.362869,0.400497,0.212121,0.900344,0.727273,0.378378,0.893617,0.317073,0.7,0.74026,0.144,0.333333,0.965517
0.509657,0.508439,0.176617,0.30303,0.896907,0.318182,0.459459,0.865248,0.170732,0.7,0.74026,0.221333,0.333333,0.965517
0.42866,0.432489,0.223881,0.393939,0.907216,0.590909,0.432432,0.865248,0.243902,0.733333,0.78355,0.232,0.333333,1
0.568224,0.563291,0.524876,0.151515,0.890034,0.454545,0.486486,0.914894,0.243902,0.766667,0.69697,0.133333,0.166667,0.965517
0.413084,0.388186,0.30597,0.606061,0.900344,0.409091,0.351351,0.914894,0.121951,0.9,0.69697,0.178667,0.166667,1
0.523364,0.521097,0.529851,0.393939,0.893471,0.772727,0.324324,0.914894,0.121951,0.7,0.78355,0.168,0.166667,1
0.626168,0.588608,0.5199,0.30303,0.893471,0.772727,0.432432,0.921986,0.121951,0.766667,0.69697,0.208,0.166667,1
0.579439,0.483122,0.435323,0.212121,0.896907,0.5,0.486486,0.921986,0.243902,0.7,0.74026,0.165333,0.166667,1
0.655452,0.616034,0.676617,0.545455,0.914089,0.454545,0.297297,0.929078,0,0.7,0.61039,0.389333,0.166667,0.965517
0.607477,0.552743,0.278607,0.181818,0.876289,0.363636,0.324324,0.879433,0.170732,0.633333,0.69697,0.117333,0.333333,0.965517
0.523364,0.447257,0.37811,0.393939,0.934708,0.727273,0.486486,0.879433,0.121951,0.666667,0.74026,0.274667,0.333333,0.965517
0.370717,0.377637,0.63184,0.151515,0.879725,0.772727,0.513514,0.900709,0,0.666667,0.65368,0.613333,0.333333,1
0.619315,0.582278,0.452736,0.242424,0.896907,0.681818,0.594595,0.900709,0.365854,0.866667,0.65368,0.141333,0.333333,1
0.433022,0.407173,0.201493,0.484848,0.893471,0.727273,0.486486,0.914894,0.365854,0.7,0.74026,0.226667,0.333333,0.965517
0.449221,0.400844,0.457712,0.242424,0.924399,0.818182,0.864865,0.921986,0.121951,0.633333,0.69697,0.357333,0.333333,1
0.26729,0.251055,0.567164,0.30303,0.896907,0.727273,0.675676,0.900709,0.317073,0.833333,0.69697,0.168,0.166667,1
0.507165,0.506329,0.20398,0.666667,0.886598,0.454545,0.513514,0.893617,0.121951,0.766667,0.74026,0.184,0.166667,1
0.381308,0.35865,0.532338,0.454545,0.900344,0.727273,0.621622,0.914894,0.317073,0.633333,0.69697,0.037333,0.166667,0.965517
0.372586,0.350211,0.402985,0.121212,0.917526,0.545455,0.486486,0.900709,0.317073,0.8,0.69697,0.152,0.333333,1
0.520872,0.518987,0.37811,0.333333,0.910653,0.727273,0.459459,0.900709,0.04878,0.766667,0.82684,0.314667,0.333333,0.965517
0.487227,0.457806,0.236318,0.363636,0.907216,0.318182,0.486486,0.893617,0.243902,0.7,0.65368,0.109333,0.166667,0.965517
0.599377,0.592827,0.216418,0.181818,0.883162,0.363636,0.486486,0.879433,0.243902,0.833333,0.69697,0.224,0.333333,0.965517
0.536449,0.533755,0.395523,0.212121,0.900344,0.363636,0.567568,0.886525,0.439024,0.766667,0.74026,0.181333,0.333333,0.965517
0.413084,0.388186,0.420398,0.212121,0.896907,0.454545,0.459459,0.893617,0.439024,0.7,0.74026,0.181333,0.333333,0.965517
0.316511,0.267932,0.278607,0.424242,0.907216,0.818182,0.459459,0.879433,0.121951,0.633333,0.78355,0.416,0.5,0.965517
0.146417,0.166667,0.383085,0.424242,0.900344,0.727273,0.594595,0.87234,0.365854,0.733333,0.69697,0.098667,0.166667,1
0.246729,0.232068,0.450249,0.454545,0.907216,0.727273,0.513514,0.87234,0.317073,0.866667,0.65368,0.138667,0.333333,1
0.424299,0.42827,0.407961,0.333333,0.890034,0.772727,0.567568,0.879433,0.365854,0.666667,0.78355,0.181333,0.333333,0.965517
0.372586,0.350211,0.393035,0.212121,0.90378,0.545455,0.486486,0.879433,0.365854,0.766667,0.78355,0.216,0.333333,0.965517
0.482866,0.483122,0.313433,0.666667,0.900344,0.772727,0.513514,0.879433,0.243902,0.766667,0.69697,0.248,0.333333,0.965517
0.262928,0.246835,0.402985,0.484848,0.924399,0.818182,0.567568,0.865248,0,0.766667,0.78355,0.221333,0.333333,0.965517
0.560748,0.49789,0.5,0.333333,0.896907,0.727273,0.297297,0.858156,0.121951,0.766667,0.65368,0.112,0.166667,1
0.596885,0.590717,0.616915,0.424242,0.924399,0.863636,0.459459,0.87234,0,0.666667,0.74026,0.093333,0.166667,1
0.444237,0.417722,0.385572,0.242424,0.890034,0.727273,0.486486,0.87234,0.170732,0.566667,0.69697,0.109333,0.166667,0.965517
0.439875,0.443038,0.460199,0.606061,0.927835,0.727273,0.459459,0.879433,0,0.7,0.78355,0.154667,0.166667,0.965517
0.491589,0.462025,0.480099,0.242424,0.907216,0.818182,0.405405,0.893617,0.365854,0.6,0.69697,0.061333,0.166667,0.965517
0.514019,0.483122,0.71393,0.636364,0.955326,0.818182,0.324324,0.886525,0.121951,0.566667,0.69697,0.077333,0,1
0.464798,0.436709,0.171642,0.272727,0.900344,0.772727,0.405405,0.900709,0.170732,0.866667,0.69697,0.082667,0,1
0.431153,0.434599,0.435323,0.272727,0.890034,0.454545,0.351351,0.900709,0.365854,0.7,0.78355,0.061333,0,0.965517
0.63053,0.592827,0.502487,0.272727,0.910653,0.409091,0.540541,0.921986,0.439024,0.866667,0.61039,0.128,0,1
0.593769,0.495781,0.415423,0.242424,0.893471,0.772727,0.459459,0.907801,0.439024,0.7,0.74026,0.066667,0,0.965517
0.646106,0.607595,0.81592,0.393939,0.893471,0.681818,0.189189,0.751773,0,0.7,0.52381,0.136,0,1
0.393769,0.329114,0.191543,0.151515,0.893471,0.772727,0.594595,0.893617,0.487805,0.466667,0.69697,0.125333,0.166667,0.965517
0.545171,0.495781,0.169154,0.242424,0.893471,0.681818,0.405405,0.921986,0.121951,0.633333,0.61039,0.130667,0.166667,1
0.509657,0.508439,0.37811,0.151515,0.886598,0.363636,0.540541,0.907801,0.365854,0.533333,0.69697,0.130667,0.166667,1
0.408723,0.383966,0.164179,0.363636,0.90378,0.409091,0.378378,0.865248,0.243902,0.633333,0.78355,0.12,0.166667,0.965517
0.402492,0.369198,0.460199,0.212121,0.879725,0.681818,0.405405,0.886525,0.243902,0.733333,0.69697,0.130667,0.166667,1
0.543925,0.523207,0.619402,0.333333,0.900344,0.727273,0.459459,0.893617,0.170732,0.666667,0.82684,0.064,0.166667,1
0.527726,0.525316,0.385572,0.151515,0.886598,0.409091,0.567568,0.929078,0.756098,0.7,0.61039,0.106667,0.166667,0.965517
0.407477,0.394515,0.233831,0.272727,0.910653,0.727273,0.324324,0.900709,0.317073,0.6,0.69697,0.104,0.166667,0.965517
0.435514,0.438819,0.425374,0.121212,0.896907,0.727273,0.459459,0.886525,0.170732,0.633333,0.69697,0.08,0.166667,0.965517
0.257944,0.242616,0.380597,0.151515,0.896907,0.545455,0.405405,0.879433,0.243902,0.633333,0.82684,0.082667,0.166667,0.965517
0.478505,0.478903,0.313433,0.090909,0.893471,0.681818,0.567568,0.858156,0.365854,0.633333,0.69697,0.085333,0.166667,1
0.327726,0.308017,0.266169,0.090909,0.896907,0.727273,0.513514,0.87234,0.365854,0.633333,0.74026,0.122667,0.166667,1
0.408723,0.413502,0.395523,0.181818,0.907216,0.772727,0.594595,0.879433,0.439024,0.566667,0.69697,0.138667,0.166667,0.965517
0.446729,0.409283,0.283582,0.333333,0.886598,0.727273,0.324324,0.858156,0.04878,0.833333,0.65368,0.072,0.166667,1
0.466667,0.438819,0.166667,0.30303,0.890034,0.727273,0.459459,0.886525,0.243902,0.6,0.74026,0.114667,0.166667,0.965517
0.515888,0.485232,0.467661,0.30303,0.872852,0.409091,0.378378,0.737589,0,0.7,0.52381,0.232,0.166667,1
0.491589,0.491561,0.159204,0.151515,0.90378,0.772727,0.486486,0.865248,0.317073,0.7,0.65368,0.074667,0.166667,0.965517
0.457944,0.43038,0.370646,0.181818,0.890034,0.727273,0.486486,0.87234,0.317073,0.733333,0.74026,0.181333,0.166667,0.965517
0.404361,0.409283,0.333333,0.242424,0.896907,0.818182,0.459459,0.879433,0.560976,0.733333,0.74026,0.144,0.166667,1
0.45109,0.424051,0.345771,0.212121,0.886598,0.727273,0.405405,0.879433,0.365854,0.666667,0.74026,0.152,0.166667,0.965517
0.415576,0.419831,0.179104,0.242424,0.896907,0.727273,0.540541,0.851064,0.365854,0.7,0.74026,0.130667,0.166667,1
0.295327,0.318565,0.380597,0.272727,0.865979,0.545455,0.594595,0.893617,0.365854,0.766667,0.69697,0.173333,0.166667,1
0.504673,0.474684,0.402985,0.121212,0.900344,0.545455,0.567568,0.879433,0.439024,0.633333,0.69697,0.146667,0.166667,0.965517
0.390654,0.396624,0.335821,0.242424,0.890034,0.454545,0.540541,0.836879,0.365854,0.633333,0.74026,0.117333,0.166667,1
0.365732,0.343882,0.174129,0.060606,0.893471,0.454545,0.648649,0.865248,0.439024,0.633333,0.65368,0.114667,0.166667,0.965517
0.330218,0.339662,0.176617,0.393939,0.890034,0.545455,0.405405,0.865248,0.243902,0.633333,0.65368,0.141333,0.166667,1
0.446729,0.449367,0.380597,0.151515,0.900344,0.5,0.540541,0.921986,0.487805,0.633333,0.69697,0.090667,0.166667,1
0.515888,0.485232,0.552238,0.545455,0.883162,0.545455,0.432432,0.886525,0.317073,0.7,0.61039,0.146667,0.166667,1
0.686604,0.675105,0.482587,0.333333,0.893471,0.681818,0.459459,0.929078,0.317073,0.633333,0.65368,0.050667,0.166667,0.965517
0.626168,0.588608,0.30597,0.090909,0.910653,0.772727,0.567568,0.886525,0.487805,0.6,0.69697,0.181333,0.333333,0.965517
0.684735,0.672996,0.49005,0.30303,0.90378,0.5,0.378378,0.93617,0.243902,0.633333,0.5671,0.178667,0.166667,1
0.581308,0.575949,0.440299,0.212121,0.910653,0.818182,0.324324,0.87234,0.170732,0.633333,0.52381,0.072,0.166667,0.965517
0.637383,0.599156,0.587064,0.363636,0.879725,0.5,0.27027,0.87234,0,0.633333,0.74026,0.112,0.166667,1
0.684112,0.64346,0.181592,0.424242,0.883162,0.772727,0.405405,0.851064,0.121951,0.666667,0.69697,0.114667,0.166667,1
0.702181,0.660338,0.5199,0.454545,0.907216,0.818182,0.486486,0.900709,0.317073,0.8,0.65368,0.093333,0.166667,1
0.570093,0.474684,0.412935,0.30303,0.896907,0.772727,0.540541,0.893617,0.365854,0.766667,0.69697,0.077333,0.166667,1
0.515888,0.485232,0.587064,0.575758,0.90378,0.727273,0.216216,0.787234,0,0.633333,0.52381,0.117333,0.166667,1
0.617445,0.609705,0.554727,0.272727,0.890034,0.772727,0.432432,0.879433,0,0.566667,0.5671,0.088,0.166667,0.965517
0.631153,0.546414,0.201493,0.121212,0.917526,0.772727,0.513514,0.865248,0.243902,0.6,0.61039,0.138667,0.166667,1
0.609346,0.554852,0.149254,0.30303,0.893471,0.545455,0.486486,0.879433,0.243902,0.533333,0.61039,0.141333,0.166667,1
0.601246,0.565401,0.400497,0.151515,0.907216,0.409091,0.513514,0.879433,0.365854,0.633333,0.69697,0.149333,0.333333,0.965517
0.61433,0.565401,0.467661,0.424242,0.90378,0.772727,0.486486,0.893617,0.317073,0.766667,0.74026,0.136,0.166667,1
0.65296,0.584388,0.554727,0.212121,0.931271,0.5,0.513514,0.900709,0.317073,0.7,0.74026,0.050667,0.166667,1
0.574455,0.56962,0.358208,0.272727,0.893471,0.727273,0.540541,0.886525,0.243902,0.666667,0.74026,0.136,0.166667,0.965517
0.509657,0.478903,0.176617,0.242424,0.90378,0.727273,0.513514,0.879433,0.317073,0.7,0.74026,0.090667,0.166667,0.965517
0.588162,0.582278,0.467661,0.272727,0.900344,0.818182,0.351351,0.886525,0.04878,0.766667,0.480519,0.082667,0.166667,0.965517
0.574455,0.56962,0.325871,0.181818,0.883162,0.5,0.351351,0.893617,0.243902,0.633333,0.74026,0.090667,0.166667,1
0.404984,0.392405,0.393035,0.242424,0.910653,0.772727,0.567568,0.893617,0.756098,0.7,0.78355,0.112,0.166667,0.965517
0.504673,0.474684,0.281095,0.121212,0.893471,0.727273,0.513514,0.900709,0.243902,0.7,0.65368,0.117333,0.166667,0.965517
0.514019,0.512658,0.345771,0.181818,0.893471,0.454545,0.486486,0.900709,0.439024,0.666667,0.74026,0.154667,0.166667,1
0.529595,0.487342,0.156716,0.121212,0.886598,0.545455,0.540541,0.886525,0.365854,0.8,0.69697,0.08,0.166667,1
0.669159,0.658228,0.174129,0.363636,0.927835,0.818182,0.216216,0.893617,0.121951,0.666667,0.74026,0.104,0.166667,0.965517
0.482243,0.453586,0.400497,0.151515,0.859107,0.545455,0.459459,0.851064,0,0.733333,0.74026,0.256,0.333333,1
0.449221,0.451477,0.141791,0.121212,0.900344,0.727273,0.324324,0.886525,0.317073,0.766667,0.82684,0.138667,0.166667,1
0.480374,0.451477,0.345771,0.242424,0.90378,0.545455,0.594595,0.900709,0.487805,0.7,0.74026,0.144,0.166667,0.965517
0.413084,0.417722,0.39801,0.454545,0.914089,0.772727,0.432432,0.886525,0.365854,0.766667,0.69697,0.16,0.166667,1
0.47352,0.445148,0.343284,0.181818,0.886598,0.681818,0.567568,0.900709,0.560976,0.7,0.74026,0.162667,0.166667,0.965517
0.47352,0.474684,0.186567,0.212121,0.852234,0.545455,0.405405,0.900709,0.317073,0.666667,0.78355,0.397333,0.166667,0.965517
0.515888,0.485232,0.19403,0.242424,0.896907,0.545455,0.486486,0.93617,0.365854,0.7,0.5671,0.093333,0.166667,1
0.477259,0.489451,0.375622,0.242424,0.893471,0.727273,0.540541,0.886525,0.439024,0.733333,0.82684,0.218667,0.166667,1
0.581308,0.546414,0.430348,0.151515,0.910653,0.363636,0.324324,0.900709,0.317073,0.633333,0.74026,0.122667,0.166667,1
0.379439,0.386076,0.355721,0.121212,0.896907,0.727273,0.513514,0.907801,0.439024,0.7,0.78355,0.154667,0.166667,0.965517
0.507165,0.447257,0.216418,0.30303,0.917526,0.5,0.405405,0.907801,0.439024,0.666667,0.69697,0.266667,0.333333,0.965517
0.720249,0.706751,0.477612,0.212121,0.869416,0.181818,0.567568,0.929078,0.439024,0.666667,0.69697,0.096,0.166667,0.965517
0.594393,0.559072,0.529851,0.242424,0.927835,0.5,0.513514,0.943262,0.682927,0.633333,0.69697,0.194667,0.333333,0.965517
0.664174,0.624473,0.373134,0.121212,0.910653,0.772727,0.513514,0.93617,0.560976,0.7,0.61039,0.293333,0.333333,0.965517
0.54081,0.537975,0.539801,0.272727,0.893471,0.545455,0.405405,0.957447,0.439024,0.766667,0.74026,0.104,0.166667,0.965517
0.491589,0.462025,0.599502,0.151515,0.900344,0.727273,0.513514,0.943262,0.487805,0.7,0.74026,0.133333,0.166667,0.965517
0.491589,0.462025,0.718906,0.393939,0.907216,0.863636,0.567568,0.978723,0.439024,0.666667,0.78355,0.144,0.166667,1
0.395016,0.400844,0.522389,0.212121,0.872852,0.363636,0.513514,0.964539,0.487805,0.766667,0.78355,0.053333,0.166667,0.965517
0.547664,0.514768,0.57214,0.212121,0.924399,0.727273,0.432432,0.957447,0.365854,0.7,0.74026,0.141333,0.166667,1
0.733333,0.620253,0.472636,0.272727,0.910653,0.5,0.567568,0.957447,0.756098,0.733333,0.74026,0.104,0.166667,0.965517
0.550156,0.546414,0.569651,0.272727,0.890034,0.681818,0.567568,0.921986,0.439024,0.7,0.65368,0.072,0.166667,0.965517
0.48162,0.409283,0.211443,0.121212,0.907216,0.727273,0.594595,0.943262,0.634146,0.566667,0.65368,0.114667,0.333333,1
0.662305,0.603376,0.179104,0.333333,0.876289,0.181818,0.513514,0.914894,0.439024,0.666667,0.437229,0.106667,0.333333,1
0.480374,0.481013,0.432836,0.090909,0.893471,0.681818,0.567568,0.907801,0.439024,0.633333,0.65368,0.104,0.333333,0.965517
0.376947,0.35443,0.228856,0.454545,0.910653,0.727273,0.594595,0.893617,0.365854,0.633333,0.65368,0.154667,0.333333,0.965517
0.489097,0.459916,0.659204,0.272727,0.890034,0.727273,0.459459,0.93617,0.317073,0.7,0.69697,0.282667,0.166667,1
0.54081,0.508439,0.440299,0.151515,0.879725,0.681818,0.567568,0.907801,0.439024,0.633333,0.61039,0.152,0.333333,0.965517
0.574455,0.56962,0.221393,0.242424,0.90378,0.772727,0.513514,0.886525,0.439024,0.766667,0.74026,0.128,0.333333,1
0.547664,0.514768,0.442786,0.242424,0.90378,0.727273,0.486486,0.886525,0.170732,0.7,0.82684,0.061333,0.166667,0.965517
0.610592,0.603376,0.383085,0.121212,0.900344,0.681818,0.459459,0.914894,0.317073,0.733333,0.78355,0.077333,0.166667,1
0.47352,0.445148,0.360697,0.242424,0.900344,0.681818,0.405405,0.921986,0.243902,0.8,0.69697,0.144,0.333333,1
0.336449,0.316456,0.30597,0.151515,0.883162,0.727273,0.567568,0.893617,0.560976,0.666667,0.78355,0.136,0.333333,0.965517
0.482243,0.453586,0.400497,0.363636,0.896907,0.409091,0.513514,0.907801,0.170732,0.7,0.82684,0.157333,0.333333,1
0.363863,0.331224,0.325871,0.848485,0.900344,0.454545,0.486486,0.893617,0.365854,0.7,0.69697,0.114667,0.166667,1
0.44486,0.447257,0.196517,0.484848,0.910653,0.727273,0.540541,0.879433,0.243902,0.7,0.69697,0.109333,0.333333,0.965517
0.482243,0.453586,0.385572,0.151515,0.896907,0.454545,0.621622,0.893617,0.682927,0.7,0.78355,0.136,0.333333,0.965517
0.461059,0.474684,0.37811,0.242424,0.879725,0.727273,0.513514,0.900709,0.487805,0.766667,0.78355,0.146667,0.333333,1
0.323364,0.303797,0.353234,0.181818,0.896907,0.727273,0.540541,0.929078,0.804878,0.8,0.74026,0.122667,0.333333,1
0.271651,0.28481,0.266169,0.333333,0.896907,0.454545,0.567568,0.900709,0.365854,0.7,0.69697,0.202667,0.333333,0.965517
0.372586,0.379747,0.358208,0.181818,0.900344,0.727273,0.540541,0.907801,0.487805,0.7,0.69697,0.136,0.333333,1
0.520872,0.489451,0.179104,0.363636,0.883162,0.454545,0.567568,0.879433,0.317073,0.766667,0.78355,0.194667,0.333333,0.965517
0.363863,0.371308,0.21393,0.181818,0.893471,0.545455,0.513514,0.865248,0.439024,0.633333,0.69697,0.154667,0.333333,0.965517
0.565732,0.531646,0.557214,0.484848,0.886598,0.727273,0.405405,0.929078,0.243902,0.7,0.5671,0.146667,0.166667,1
0.527103,0.495781,0.547263,0.242424,0.893471,0.5,0.513514,0.943262,0.365854,0.733333,0.69697,0.141333,0.166667,1
0.507165,0.506329,0.552238,0.212121,0.896907,0.772727,0.432432,0.943262,0.439024,0.7,0.74026,0.112,0.166667,1
0.534579,0.531646,0.281095,0.272727,0.90378,0.545455,0.378378,0.907801,0.365854,0.833333,0.74026,0.141333,0.166667,1
0.633022,0.624473,0.465174,0.30303,0.876289,0.727273,0.351351,0.950355,0.439024,0.666667,0.74026,0.152,0.166667,1
0.700935,0.563291,0.507463,0.212121,0.890034,0.772727,0.459459,0.93617,0.243902,0.7,0.78355,0.114667,0.166667,0.965517
0.567601,0.533755,0.636816,0.181818,0.90378,0.318182,0.432432,0.93617,0.487805,0.733333,0.69697,0.130667,0.166667,1
0.493458,0.464135,0.644278,0.484848,0.838488,0.545455,0.513514,0.943262,0.317073,0.566667,0.78355,0.117333,0.166667,0.965517
0.396262,0.331224,0.189055,0.121212,0.900344,0.454545,0.405405,0.893617,0.487805,0.533333,0.65368,0.106667,0.333333,1
0.666044,0.578059,0.233831,0.272727,0.893471,0.727273,0.324324,0.886525,0.121951,0.6,0.5671,0.098667,0.333333,0.965517
0.641745,0.632911,0.405472,0.212121,0.893471,0.727273,0.567568,0.900709,0.682927,0.633333,0.61039,0.08,0.333333,1
0.421807,0.396624,0.266169,0.393939,0.893471,0.681818,0.459459,0.893617,0.365854,0.6,0.69697,0.2,0.333333,0.965517
0.529595,0.504219,0.400497,0.151515,0.890034,0.636364,0.513514,0.87234,0.317073,0.566667,0.65368,0.189333,0.333333,0.965517
0.583801,0.578059,0.562189,0.060606,0.896907,0.727273,0.432432,0.886525,0.243902,0.533333,0.480519,0.077333,0.166667,1
0.545171,0.512658,0.211443,0.151515,0.883162,0.454545,0.513514,0.907801,0.317073,0.633333,0.65368,0.101333,0.333333,1
0.556386,0.523207,0.460199,0.121212,0.893471,0.681818,0.567568,0.87234,0.365854,0.633333,0.5671,0.082667,0.166667,0.965517
0.58567,0.550633,0.420398,0.121212,0.900344,0.727273,0.513514,0.893617,0.682927,0.733333,0.61039,0.058667,0.166667,0.965517
0.464798,0.436709,0.390547,0.090909,0.900344,0.454545,0.594595,0.900709,0.756098,0.7,0.74026,0.184,0.333333,1
0.38567,0.333333,0.412935,0.151515,0.900344,0.727273,0.567568,0.914894,0.682927,0.633333,0.78355,0.216,0.333333,0.965517
